id,customer_id,channel,campaign_id,date,content_asset_id
session-public-03374,,Paid Social,camp-move,2026-09-21,asset-02
session-public-03375,,DM,camp-private,2025-11-30,asset-03
session-public-03376,,Organic,organic,2025-10-19,
session-public-03377,,Instagram,camp-studio,2026-06-14,asset-01
session-public-03378,,Paid Social,camp-move,2025-12-23,asset-02
session-public-03379,,DM,camp-private,2026-06-24,asset-03
session-public-03380,,Organic,organic,2026-01-18,asset-04
session-public-03381,,Instagram,camp-studio,2025-11-25,asset-01
session-public-03382,,Paid Social,camp-move,2026-01-23,asset-02
session-public-03383,,DM,camp-private,2025-10-17,asset-03
session-public-03384,,Organic,organic,2026-06-09,asset-04
session-public-03385,,Instagram,camp-studio,2026-07-29,
session-public-03386,,Paid Social,camp-move,2026-06-27,asset-02
session-public-03387,,DM,camp-private,2025-10-29,asset-03
session-public-03388,,Organic,organic,2026-01-23,asset-04
session-public-03389,,Instagram,camp-studio,2026-06-24,asset-01
session-public-03390,,Paid Social,camp-move,2026-07-01,asset-02
session-public-03391,,DM,camp-private,2025-11-03,asset-03
session-public-03392,,Organic,organic,2026-03-14,asset-04
session-public-03393,,Instagram,camp-studio,2026-06-17,asset-01
session-public-03394,,Paid Social,camp-move,2026-06-24,
session-public-03395,,DM,camp-private,2025-11-08,asset-03
session-public-03396,,Organic,organic,2026-02-01,asset-04
session-public-03397,,Instagram,camp-studio,2026-02-02,asset-01
session-public-03398,,Paid Social,camp-move,2026-03-11,asset-02
session-public-03399,,DM,camp-private,2026-06-30,asset-03
session-public-03400,,Organic,organic,2025-11-30,asset-04
session-public-03401,,Instagram,camp-studio,2025-12-22,asset-01
session-public-03402,,Paid Social,camp-move,2025-10-14,asset-02
session-public-03403,,DM,camp-private,2026-04-28,
session-public-03404,,Organic,organic,2026-05-31,asset-04
session-public-03405,,Instagram,camp-studio,2026-01-05,asset-01
session-public-03406,,Paid Social,camp-move,2025-12-02,asset-02
session-public-03407,,DM,camp-private,2026-01-12,asset-03
session-public-03408,,Organic,organic,2026-09-14,asset-04
session-public-03409,,Instagram,camp-studio,2026-08-13,asset-01
session-public-03410,,Paid Social,camp-move,2025-11-06,asset-02
session-public-03411,,DM,camp-private,2026-06-14,asset-03
session-public-03412,,Organic,organic,2025-12-06,
session-public-03413,,Instagram,camp-studio,2026-08-07,asset-01
session-public-03414,,Paid Social,camp-move,2026-05-06,asset-02
session-public-03415,,DM,camp-private,2025-10-28,asset-03
session-public-03416,,Organic,organic,2026-04-26,asset-04
session-public-03417,,Instagram,camp-studio,2026-08-12,asset-01
session-public-03418,,Paid Social,camp-move,2026-06-28,asset-02
session-public-03419,,DM,camp-private,2025-11-02,asset-03
session-public-03420,,Organic,organic,2026-03-05,asset-04
session-public-03421,,Instagram,camp-studio,2026-05-15,
session-public-03422,,Paid Social,camp-move,2025-12-15,asset-02
session-public-03423,,DM,camp-private,2026-09-05,asset-03
session-public-03424,,Organic,organic,2026-02-10,asset-04
session-public-03425,,Instagram,camp-studio,2026-03-13,asset-01
session-public-03426,,Paid Social,camp-move,2025-10-07,asset-02
session-public-03427,,DM,camp-private,2025-10-08,asset-03
session-public-03428,,Organic,organic,2025-09-27,asset-04
session-public-03429,,Instagram,camp-studio,2025-10-05,asset-01
session-public-03430,,Paid Social,camp-move,2026-08-28,
session-public-03431,,DM,camp-private,2026-09-10,asset-03
session-public-03432,,Organic,organic,2025-10-04,asset-04
session-public-03433,,Instagram,camp-studio,2025-10-07,asset-01
session-public-03434,,Paid Social,camp-move,2025-11-03,asset-02
session-public-03435,,DM,camp-private,2026-03-06,asset-03
session-public-03436,,Organic,organic,2025-12-15,asset-04
session-public-03437,,Instagram,camp-studio,2026-08-14,asset-01
session-public-03438,,Paid Social,camp-move,2026-07-18,asset-02
session-public-03439,,DM,camp-private,2025-11-02,
session-public-03440,,Organic,organic,2025-11-03,asset-04
session-public-03441,,Instagram,camp-studio,2026-09-09,asset-01
session-public-03442,,Paid Social,camp-move,2025-12-28,asset-02
session-public-03443,,DM,camp-private,2026-05-26,asset-03
session-public-03444,,Organic,organic,2025-11-11,asset-04
session-public-03445,,Instagram,camp-studio,2026-05-04,asset-01
session-public-03446,,Paid Social,camp-move,2026-06-24,asset-02
session-public-03447,,DM,camp-private,2026-08-19,asset-03
session-public-03448,,Organic,organic,2026-03-31,
session-public-03449,,Instagram,camp-studio,2025-10-21,asset-01
session-public-03450,,Paid Social,camp-move,2026-08-10,asset-02
session-public-03451,,DM,camp-private,2026-07-28,asset-03
session-public-03452,,Organic,organic,2025-10-05,asset-04
session-public-03453,,Instagram,camp-studio,2025-12-07,asset-01
session-public-03454,,Paid Social,camp-move,2026-03-21,asset-02
session-public-03455,,DM,camp-private,2026-03-01,asset-03
session-public-03456,,Organic,organic,2026-04-04,asset-04
session-public-03457,,Instagram,camp-studio,2026-09-01,
session-public-03458,,Paid Social,camp-move,2025-11-19,asset-02
session-public-03459,,DM,camp-private,2026-06-07,asset-03
session-public-03460,,Organic,organic,2026-08-18,asset-04
session-public-03461,,Instagram,camp-studio,2026-02-17,asset-01
session-public-03462,,Paid Social,camp-move,2026-02-18,asset-02
session-public-03463,,DM,camp-private,2026-02-02,asset-03
session-public-03464,,Organic,organic,2025-12-12,asset-04
session-public-03465,,Instagram,camp-studio,2025-11-04,asset-01
session-public-03466,,Paid Social,camp-move,2026-06-28,
session-public-03467,,DM,camp-private,2025-12-06,asset-03
session-public-03468,,Organic,organic,2026-07-26,asset-04
session-public-03469,,Instagram,camp-studio,2026-08-30,asset-01
session-public-03470,,Paid Social,camp-move,2026-07-14,asset-02
session-public-03471,,DM,camp-private,2026-06-25,asset-03
session-public-03472,,Organic,organic,2026-05-24,asset-04
session-public-03473,,Instagram,camp-studio,2026-02-16,asset-01
session-public-03474,,Paid Social,camp-move,2026-05-31,asset-02
session-public-03475,,DM,camp-private,2026-06-16,
session-public-03476,,Organic,organic,2025-10-31,asset-04
session-public-03477,,Instagram,camp-studio,2025-12-08,asset-01
session-public-03478,,Paid Social,camp-move,2025-12-20,asset-02
session-public-03479,,DM,camp-private,2026-02-16,asset-03
session-public-03480,,Organic,organic,2026-06-05,asset-04
session-public-03481,,Instagram,camp-studio,2026-08-06,asset-01
session-public-03482,,Paid Social,camp-move,2025-10-13,asset-02
session-public-03483,,DM,camp-private,2026-03-01,asset-03
session-public-03484,,Organic,organic,2026-04-04,
session-public-03485,,Instagram,camp-studio,2026-05-20,asset-01
session-public-03486,,Paid Social,camp-move,2025-10-12,asset-02
session-public-03487,,DM,camp-private,2026-06-08,asset-03
session-public-03488,,Organic,organic,2026-05-02,asset-04
session-public-03489,,Instagram,camp-studio,2026-05-19,asset-01
session-public-03490,,Paid Social,camp-move,2025-10-05,asset-02
session-public-03491,,DM,camp-private,2025-10-14,asset-03
session-public-03492,,Organic,organic,2026-07-25,asset-04
session-public-03493,,Instagram,camp-studio,2025-10-17,
session-public-03494,,Paid Social,camp-move,2025-09-23,asset-02
session-public-03495,,DM,camp-private,2026-08-26,asset-03
session-public-03496,,Organic,organic,2026-02-02,asset-04
session-public-03497,,Instagram,camp-studio,2026-01-25,asset-01
session-public-03498,,Paid Social,camp-move,2026-04-03,asset-02
session-public-03499,,DM,camp-private,2026-03-17,asset-03
session-public-03500,,Organic,organic,2026-08-13,asset-04
session-public-03501,,Instagram,camp-studio,2026-03-15,asset-01
session-public-03502,,Paid Social,camp-move,2025-11-06,
session-public-03503,,DM,camp-private,2026-03-26,asset-03
session-public-03504,,Organic,organic,2026-06-13,asset-04
session-public-03505,,Instagram,camp-studio,2026-02-09,asset-01
session-public-03506,,Paid Social,camp-move,2026-06-20,asset-02
session-public-03507,,DM,camp-private,2025-12-07,asset-03
session-public-03508,,Organic,organic,2026-04-17,asset-04
session-public-03509,,Instagram,camp-studio,2026-04-03,asset-01
session-public-03510,,Paid Social,camp-move,2026-07-07,asset-02
session-public-03511,,DM,camp-private,2025-11-23,
session-public-03512,,Organic,organic,2026-01-20,asset-04
session-public-03513,,Instagram,camp-studio,2026-04-21,asset-01
session-public-03514,,Paid Social,camp-move,2025-12-07,asset-02
session-public-03515,,DM,camp-private,2026-02-06,asset-03
session-public-03516,,Organic,organic,2026-06-10,asset-04
session-public-03517,,Instagram,camp-studio,2026-01-16,asset-01
session-public-03518,,Paid Social,camp-move,2026-03-05,asset-02
session-public-03519,,DM,camp-private,2026-03-30,asset-03
session-public-03520,,Organic,organic,2026-08-26,
session-public-03521,,Instagram,camp-studio,2025-10-17,asset-01
session-public-03522,,Paid Social,camp-move,2026-03-28,asset-02
session-public-03523,,DM,camp-private,2026-02-27,asset-03
session-public-03524,,Organic,organic,2025-12-18,asset-04
session-public-03525,,Instagram,camp-studio,2026-07-14,asset-01
session-public-03526,,Paid Social,camp-move,2026-04-02,asset-02
session-public-03527,,DM,camp-private,2025-10-13,asset-03
session-public-03528,,Organic,organic,2026-07-01,asset-04
session-public-03529,,Instagram,camp-studio,2025-10-12,
session-public-03530,,Paid Social,camp-move,2026-08-08,asset-02
session-public-03531,,DM,camp-private,2026-05-20,asset-03
session-public-03532,,Organic,organic,2025-10-19,asset-04
session-public-03533,,Instagram,camp-studio,2026-04-18,asset-01
session-public-03534,,Paid Social,camp-move,2026-01-06,asset-02
session-public-03535,,DM,camp-private,2026-01-23,asset-03
session-public-03536,,Organic,organic,2026-04-20,asset-04
session-public-03537,,Instagram,camp-studio,2026-07-27,asset-01
session-public-03538,,Paid Social,camp-move,2026-08-02,
session-public-03539,,DM,camp-private,2026-07-04,asset-03
session-public-03540,,Organic,organic,2026-05-15,asset-04
session-public-03541,,Instagram,camp-studio,2026-08-04,asset-01
session-public-03542,,Paid Social,camp-move,2026-03-22,asset-02
session-public-03543,,DM,camp-private,2025-09-30,asset-03
session-public-03544,,Organic,organic,2026-08-07,asset-04
session-public-03545,,Instagram,camp-studio,2026-08-13,asset-01
session-public-03546,,Paid Social,camp-move,2026-06-18,asset-02
session-public-03547,,DM,camp-private,2025-12-25,
session-public-03548,,Organic,organic,2025-11-25,asset-04
session-public-03549,,Instagram,camp-studio,2025-10-25,asset-01
session-public-03550,,Paid Social,camp-move,2025-10-23,asset-02
session-public-03551,,DM,camp-private,2026-02-06,asset-03
session-public-03552,,Organic,organic,2025-10-16,asset-04
session-public-03553,,Instagram,camp-studio,2025-11-23,asset-01
session-public-03554,,Paid Social,camp-move,2026-04-10,asset-02
session-public-03555,,DM,camp-private,2026-01-29,asset-03
session-public-03556,,Organic,organic,2026-06-19,
session-public-03557,,Instagram,camp-studio,2025-11-24,asset-01
session-public-03558,,Paid Social,camp-move,2026-07-03,asset-02
session-public-03559,,DM,camp-private,2026-06-19,asset-03
session-public-03560,,Organic,organic,2025-09-24,asset-04
session-public-03561,,Instagram,camp-studio,2026-02-02,asset-01
session-public-03562,,Paid Social,camp-move,2026-08-08,asset-02
session-public-03563,,DM,camp-private,2026-02-01,asset-03
session-public-03564,,Organic,organic,2026-08-17,asset-04
session-public-03565,,Instagram,camp-studio,2025-12-21,
session-public-03566,,Paid Social,camp-move,2026-06-29,asset-02
session-public-03567,,DM,camp-private,2026-05-22,asset-03
session-public-03568,,Organic,organic,2026-06-04,asset-04
session-public-03569,,Instagram,camp-studio,2026-01-27,asset-01
session-public-03570,,Paid Social,camp-move,2026-06-13,asset-02
session-public-03571,,DM,camp-private,2025-12-30,asset-03
session-public-03572,,Organic,organic,2026-04-03,asset-04
session-public-03573,,Instagram,camp-studio,2025-12-27,asset-01
session-public-03574,,Paid Social,camp-move,2026-06-19,
session-public-03575,,DM,camp-private,2026-08-19,asset-03
session-public-03576,,Organic,organic,2025-10-24,asset-04
session-public-03577,,Instagram,camp-studio,2026-04-14,asset-01
session-public-03578,,Paid Social,camp-move,2026-02-06,asset-02
session-public-03579,,DM,camp-private,2026-01-24,asset-03
session-public-03580,,Organic,organic,2025-12-10,asset-04
session-public-03581,,Instagram,camp-studio,2026-09-01,asset-01
session-public-03582,,Paid Social,camp-move,2025-10-25,asset-02
session-public-03583,,DM,camp-private,2025-12-03,
session-public-03584,,Organic,organic,2026-09-13,asset-04
session-public-03585,,Instagram,camp-studio,2026-04-14,asset-01
session-public-03586,,Paid Social,camp-move,2026-08-04,asset-02
session-public-03587,,DM,camp-private,2026-09-04,asset-03
session-public-03588,,Organic,organic,2026-02-20,asset-04
session-public-03589,,Instagram,camp-studio,2025-12-18,asset-01
session-public-03590,,Paid Social,camp-move,2026-06-16,asset-02
session-public-03591,,DM,camp-private,2026-07-11,asset-03
session-public-03592,,Organic,organic,2026-08-18,
session-public-03593,,Instagram,camp-studio,2026-08-30,asset-01
session-public-03594,,Paid Social,camp-move,2026-08-29,asset-02
session-public-03595,,DM,camp-private,2026-02-26,asset-03
session-public-03596,,Organic,organic,2026-04-18,asset-04
session-public-03597,,Instagram,camp-studio,2026-02-21,asset-01
session-public-03598,,Paid Social,camp-move,2025-12-12,asset-02
session-public-03599,,DM,camp-private,2025-10-02,asset-03
session-public-03600,,Organic,organic,2026-01-24,asset-04
session-public-03601,,Instagram,camp-studio,2026-04-24,
session-public-03602,,Paid Social,camp-move,2025-11-27,asset-02
session-public-03603,,DM,camp-private,2026-03-29,asset-03
session-public-03604,,Organic,organic,2026-06-19,asset-04
session-public-03605,,Instagram,camp-studio,2026-04-30,asset-01
session-public-03606,,Paid Social,camp-move,2026-01-09,asset-02
session-public-03607,,DM,camp-private,2025-11-14,asset-03
session-public-03608,,Organic,organic,2026-02-27,asset-04
session-public-03609,,Instagram,camp-studio,2026-01-28,asset-01
session-public-03610,,Paid Social,camp-move,2025-11-03,
session-public-03611,,DM,camp-private,2026-05-16,asset-03
session-public-03612,,Organic,organic,2025-10-12,asset-04
session-public-03613,,Instagram,camp-studio,2026-04-09,asset-01
session-public-03614,,Paid Social,camp-move,2026-02-18,asset-02
session-public-03615,,DM,camp-private,2026-08-11,asset-03
session-public-03616,,Organic,organic,2026-04-09,asset-04
session-public-03617,,Instagram,camp-studio,2025-12-11,asset-01
session-public-03618,,Paid Social,camp-move,2026-03-22,asset-02
session-public-03619,,DM,camp-private,2026-04-01,
session-public-03620,,Organic,organic,2026-02-17,asset-04
session-public-03621,,Instagram,camp-studio,2025-10-13,asset-01
session-public-03622,,Paid Social,camp-move,2025-12-26,asset-02
session-public-03623,,DM,camp-private,2026-04-16,asset-03
session-public-03624,,Organic,organic,2026-01-17,asset-04
session-public-03625,,Instagram,camp-studio,2026-09-02,asset-01
